label,id,lat,lng,town,river,measure_id,qualifier,parameter,period,low,high,valuetype,t,value
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T19:15:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T18:15:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T20:00:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T19:45:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T20:30:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T18:30:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T22:45:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T23:00:00Z,0.802
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T22:15:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T18:45:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T21:15:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T19:00:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-17T20:15:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T18:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T14:15:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T06:00:00Z,0.808
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T08:45:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T13:30:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T12:00:00Z,0.822
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T06:30:00Z,0.805
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T13:00:00Z,0.803
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T07:30:00Z,0.802
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T09:45:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T05:00:00Z,0.811
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T07:45:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T14:45:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T07:00:00Z,0.803
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T15:45:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T16:45:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T08:00:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T14:00:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T13:45:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T06:45:00Z,0.804
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T16:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T12:15:00Z,0.815
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T05:30:00Z,0.811
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T08:30:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T10:45:00Z,0.847
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T11:00:00Z,0.838
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T13:15:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T10:00:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T15:15:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T04:30:00Z,0.813
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T11:45:00Z,0.83
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T04:15:00Z,0.815
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T16:00:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T09:00:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T11:15:00Z,0.833
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T17:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T10:30:00Z,0.834
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T09:30:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T17:45:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T12:45:00Z,0.805
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T17:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T04:45:00Z,0.812
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T10:15:00Z,0.808
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T15:00:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T05:45:00Z,0.809
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T09:15:00Z,0.8
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T11:30:00Z,0.836
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T05:15:00Z,0.811
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T12:30:00Z,0.81
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T16:30:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T07:15:00Z,0.802
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T17:30:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T08:15:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T14:30:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T15:30:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T06:15:00Z,0.806
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T04:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T00:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T02:45:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T03:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T01:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T02:15:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T00:30:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T01:30:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T02:30:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T03:30:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T00:45:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T02:00:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T00:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T03:15:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T01:00:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T03:45:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T01:45:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T21:45:00Z,0.805
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T18:45:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T20:30:00Z,0.814
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T23:30:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T22:30:00Z,0.799
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T19:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T21:15:00Z,0.808
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T20:15:00Z,0.812
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T22:15:00Z,0.801
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T23:15:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T19:45:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T18:30:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T21:30:00Z,0.806
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T23:45:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T19:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T19:30:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T20:45:00Z,0.812
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T23:00:00Z,0.797
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T18:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T22:45:00Z,0.798
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T22:00:00Z,0.802
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T21:00:00Z,0.809
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-18T20:00:00Z,0.805
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T18:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T12:45:00Z,0.793
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T05:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T17:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T10:00:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T10:30:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T11:30:00Z,0.793
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T17:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T16:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T11:45:00Z,0.793
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T04:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T06:15:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T11:00:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T16:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T05:30:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T04:30:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T17:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T15:00:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T09:30:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T10:45:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T07:15:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T12:00:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T14:45:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T15:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T13:45:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T12:30:00Z,0.793
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T09:45:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T15:15:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T14:30:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T13:00:00Z,0.793
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T08:15:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T07:30:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T16:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T15:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T13:30:00Z,0.793
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T09:15:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T14:00:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T08:30:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T06:30:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T05:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T13:15:00Z,0.793
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T17:15:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T08:45:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T14:15:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T06:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T16:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T05:45:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T09:00:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T04:45:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T07:00:00Z,0.796
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T12:15:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T06:45:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T07:45:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T11:15:00Z,0.793
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T10:15:00Z,0.794
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T08:00:00Z,0.795
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-20T04:00:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T19:45:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T20:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T21:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T18:15:00Z,0.792
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T18:30:00Z,0.791
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T21:45:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T21:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T22:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T22:45:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T23:00:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T23:45:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T23:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T20:45:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T19:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T22:30:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T20:15:00Z,0.79
Cam,2514,51.699985,-2.360238,Cam,River Cam,1636,Stage,Water Level,900.0,0.578,0.782,instantaneous,2017-08-19T19:00:00Z,0.791
